word,freq,english,german,sound,spell
who,1,1,0,0,1
whoever,1,1,0,0,1
whole,1,1,0,0,1
whole#saler's,1,1,0,0,1
whom,1,1,0,0,1
whose,1,1,0,0,1
why,1,1,0,0,1
wicked,1,1,0,0,1
wide,1,1,0,0,1
widen,1,1,0,0,1
widespread,1,1,0,0,1
widow,1,1,0,0,1
widower,1,1,0,0,1
width,1,1,0,0,1
wife,1,1,0,0,1
wild,1,1,0,0,1
will,1,1,0,0,1
willing,1,1,0,0,1
win,1,1,0,0,1
wind,1,1,0,0,1
window,1,1,0,0,1
wine,1,1,0,0,1
wing,1,1,0,0,1
winter,1,1,0,0,1
wipe,1,1,0,0,1
wire,1,1,0,0,1
wisdom,1,1,0,0,1
wise,1,1,0,0,1
wisecracking,1,1,0,0,1
wish,1,1,0,0,1
wisor,1,1,0,0,1
witczak,1,1,0,0,1
with,1,1,0,0,1
within,1,1,0,0,1
without,1,1,0,0,1
witness,1,1,0,0,1
wives,1,1,0,0,1
woehl,1,1,0,0,1
wolfe's,1,1,0,0,1
woman,1,1,0,0,1
women,1,1,0,0,1
won,1,1,0,0,1
wonda,1,1,0,0,1
wonder,1,1,0,0,1
wonderful,1,1,0,0,1
wood,1,1,0,0,1
wooden,1,1,0,0,1
wool,1,1,0,0,1
woolen,1,1,0,0,1
word,1,1,0,0,1
words,1,1,0,0,1
wore,1,1,0,0,1
work,1,1,0,0,1
worked,1,1,0,0,1
worker,1,1,0,0,1
workers,1,1,0,0,1
work#group,1,1,0,0,1
working,1,1,0,0,1
works,1,1,0,0,1
world,1,1,0,0,1
worm,1,1,0,0,1
worry,1,1,0,0,1
worse,1,1,0,0,1
worship,1,1,0,0,1
worst,1,1,0,0,1
worth,1,1,0,0,1
worthy,1,1,0,0,1
would,1,1,0,0,1
wound,1,1,0,0,1
wrap,1,1,0,0,1
wreck,1,1,0,0,1
wrist,1,1,0,0,1
write,1,1,0,0,1
writing,1,1,0,0,1
written,1,1,0,0,1
wrong,1,1,0,0,1
wrong#doing,1,1,0,0,1
wrote,1,1,0,0,1
y'know,1,1,0,0,1
yachting's,1,1,0,0,1
yankey,1,1,0,0,1
yard,1,1,0,0,1
yeah,1,1,0,0,1
year,1,1,0,0,1
yearly,1,1,0,0,1
years,1,1,0,0,1
yell,1,1,0,0,1
yellow,1,1,0,0,1
yes,1,1,0,0,1
yesterday,1,1,0,0,1
yet,1,1,0,0,1
yield,1,1,0,0,1
yoked,1,1,0,0,1
york,1,1,0,0,1
you,1,1,0,0,1
you're,1,1,0,0,1
youghal,1,1,0,0,1
young,1,1,0,0,1
your,1,1,0,0,1
youri,1,1,0,0,1
yours,1,1,0,0,1
yourself,1,1,0,0,1
youth,1,1,0,0,1
zalm,1,1,0,0,1
zarah,1,1,0,0,1
zero,1,1,0,0,1
ziad,1,1,0,0,1
zinser,1,1,0,0,1
zyprexa,1,1,0,0,1
